brand,product,prop_deep_shades,shade_description,shade_hex,shade_lightness,shade_placement
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Brown Sugar - T2C (for brown skin w/ cool undertones),#B26842,0.47843137254902,12
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Brown Sugar - T3N (for brown skin w/ neutral undertones),#AC6B49,0.480392156862745,13
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Brown Sugar - T4N (for brown skin w/ neutral undertones),#AE6E48,0.482352941176471,14
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Brown Sugar - T1N (for brown skin w/ neutral undertones),#B27145,0.484313725490196,15
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Brown Sugar - T1C (for brown skin w/ cool undertones),#B36B45,0.486274509803922,16
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Brown Sugar - T2N (for brown skin w/ neutral undertones),#B47345,0.488235294117647,17
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Bronze Venus - T3N (for rich tan skin w/ neutral undertones),#BA7B50,0.52156862745098,18
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Bronze Venus - T3C (for rich tan skin w/ cool undertones),#C27A50,0.537254901960784,19
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Bronze Venus - T2C (for rich tan skin w/ cool undertones),#C07B54,0.541176470588235,20
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Bronze Venus - T3W (for rich tan skin w/ warm undertones),#C48152,0.545098039215686,21
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Brown Sugar - T1W (for brown skin w/ warm undertones),#CE7A4A,0.549019607843137,22
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Bronze Venus - T2W (for rich tan skin w/ warm undertones),#CA8050,0.552941176470588,23
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Bronze Venus - T2N (for rich tan skin w/ neutral undertones),#CA8050,0.552941176470588,24
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Bronze Venus - T1N (for rich tan skin w/ neutral undertones),#C58E6B,0.596078431372549,25
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Bronze Venus - T1W (for rich tan skin w/ warm undertones),#D69060,0.607843137254902,26
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Bronze Venus - T1C (for rich tan skin w/ cool undertones),#CA8F6D,0.609803921568628,27
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Honey Honey - T3C (for olive skin w/ cool undertones),#D1906B,0.619607843137255,28
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Honey Honey - T3N (for olive skin w/ neutral undertones),#D29C70,0.631372549019608,29
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Honey Honey - T2N (for olive skin w/ neutral undertones),#D39C7D,0.658823529411765,30
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Honey Honey - T3W (for olive skin w/ warm undertones),#E4A071,0.668627450980392,31
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Honey Honey - T1W (for olive skin w/ warm undertones),#D6A584,0.67843137254902,32
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Honey Honey - T1N (for olive skin w/ neutral undertones) OUT OF STOCK,#D6A584,0.67843137254902,33
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Honey Honey - T1C (for olive skin w/ cool undertones),#D8A183,0.680392156862745,34
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Honey Honey - T2W (for olive skin w/ warm undertones),#E3A47B,0.686274509803922,35
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Fair Lady - T3N (for fair skin w/ neutral undertones) OUT OF STOCK,#E1B08E,0.719607843137255,36
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Fair Lady - T3W (for fair skin w/ warm undertones),#E8B78B,0.727450980392157,37
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Fair Lady - T2N (for fair skin w/ neutral undertones) OUT OF STOCK,#E2B698,0.741176470588235,38
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Fair Lady - T2W (for fair skin w/ warm undertones),#E9B894,0.747058823529412,39
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Fair Lady - T3C (for fair skin w/ cool undertones),#E8B699,0.754901960784314,40
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Honey Honey - T2C (for olive skin w/ cool undertones),#E5B6A4,0.770588235294118,41
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Fair Lady - T1N (for fair skin w/ neutral undertones) OUT OF STOCK,#E5C0A5,0.772549019607843,42
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Fair Lady - T1W (for fair skin w/ warm undertones),#EAC3A4,0.780392156862745,43
UOMA Beauty,Say What?! Foundation,0.3333333333333333,White Pearl - T2W (for very fair skin w/ warm undertones),#E7BDA8,0.782352941176471,44
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Fair Lady - T2C (for fair skin w/ cool undertones),#E9BDA7,0.784313725490196,45
UOMA Beauty,Say What?! Foundation,0.3333333333333333,White Pearl - T2N (for very fair skin w/ neutral undertones) OUT OF STOCK,#E5BFAC,0.786274509803922,46
UOMA Beauty,Say What?! Foundation,0.3333333333333333,White Pearl - T1C (for very fair skin w/ cool undertones),#EAC0A7,0.786274509803922,47
UOMA Beauty,Say What?! Foundation,0.3333333333333333,Fair Lady - T1C (for fair skin w/ cool undertones),#EAC0AA,0.792156862745098,48
UOMA Beauty,Say What?! Foundation,0.3333333333333333,White Pearl - T2C (for very fair skin w/ cool undertones),#EDC8B6,0.82156862745098,49
UOMA Beauty,Say What?! Foundation,0.3333333333333333,White Pearl - T1W (for very fair skin w/ warm undertones),#EDCDB7,0.823529411764706,50
UOMA Beauty,Say What?! Foundation,0.3333333333333333,White Pearl - T1N (for very fair skin w/ neutral undertones),#EEDDD1,0.876470588235294,51
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,12.0 (deep w/soft warm undertone),#754631,0.325490196078431,1
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,11.0 (very dark brown w/soft warm undertone),#995B3C,0.417647058823529,2
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,10.0 (dark brown w/soft warm undertone),#A36849,0.462745098039216,3
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,9.0 (dark beige w/soft warm undertone),#AC7453,0.5,4
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,9.75 (dark beige w/golden undertone),#B27B4F,0.503921568627451,5
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,8.0 (dark w/soft warm undertone),#C38864,0.57843137254902,6
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,8.75 (dark w/golden undertone),#C89163,0.586274509803922,7
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,7.5 (medium-dark w/subtle pink undertone),#C39171,0.60392156862745106,8
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,6.5 (medium beige w/subtle pink undertone),#C79979,0.627450980392157,9
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,7.75 (medium-dark w/golden undertone),#D09B71,0.629411764705882,10
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,6.0 (medium beige w/soft warm undertone),#CFA57D,0.650980392156863,11
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,7.0 (medium-dark w/soft warm undertone),#CEA182,0.658823529411765,12
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,5.5 (medium w/subtle pink undertone),#D6A07E,0.666666666666667,13
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,5.0 (medium w/soft warm undertone),#D1A985,0.670588235294118,14
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,4.5 (medium-light beige w/subtle pink undertone),#D0A487,0.672549019607843,15
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,4.0 (medium-light w/soft warm undertone)  selected,#D3B28F,0.694117647058824,16
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,3.25 (light w/neutral undertone),#D8AE92,0.709803921568627,17
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,3.0 (light w/soft warm undertone),#DAB698,0.725490196078431,18
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,1.5 (fair bisque w/subtle pink undertone),#DAB69A,0.729411764705882,19
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,2.5 (fair w/subtle pink undertone),#DCB89C,0.737254901960784,20
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,1.0 (fair bisque w/soft warm undertone),#DEC09D,0.743137254901961,21
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,2.0 (fair w/soft warm undertone),#E5BD9D,0.756862745098039,22
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,3.5 (light w/subtle pink undertone),#E8BE9B,0.758823529411765,23
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,0.125,0.5 (fair porcelain w/subtle pink undertone),#DDC1A9,0.764705882352941,24
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,0.3333333333333333,90 (ultra-deep neutral),#5C3628,0.258823529411765,1
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,0.3333333333333333,81 (deep neutral),#6C4530,0.305882352941176,2
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,0.3333333333333333,80 (deep warm),#804D28,0.329411764705882,3
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,0.3333333333333333,70 (dark warm),#A4643A,0.435294117647059,4
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,0.3333333333333333,60 (medium dark warm),#BF814F,0.529411764705882,5
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,0.3333333333333333,51 (medium neutral),#CB9262,0.590196078431373,6
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,0.3333333333333333,41 (Light medium neutral),#C5936C,0.598039215686274,7
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,0.3333333333333333,50 (medium warm)  selected,#CC9B66,0.6,8
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,0.3333333333333333,40 (Light medium warm),#DCA27A,0.670588235294118,9
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,0.3333333333333333,30 (Light neutral),#DBAE8D,0.705882352941177,10
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,0.3333333333333333,20 (fair neutral),#DDB894,0.723529411764706,11
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,0.3333333333333333,10 (ultra-fair neutral),#ECCCB7,0.82156862745098,12
Urban Decay Cosmetics,Naked Skin Ultra Definition Pressed Finishing Powder,0,Naked Dark - Selected,#AF7754,0.507843137254902,1
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,90NN (ultra-deep neutral with a neutral undertone),#895C4D,0.419607843137255,1
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,90WO (ultra-deep warm with a peachy undertone),#A1694C,0.464705882352941,2
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,80NN (deep neutral with a neutral undertone),#B78252,0.519607843137255,3
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,80WR (deep warm with a rich undertone),#B57955,0.52156862745098,4
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,70WO (dark warm with a peachy undertone),#CF905D,0.588235294117647,5
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,70WY (dark warm with a golden undertone),#D3985A,0.590196078431373,6
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,60NN (medium-dark neutral with a neutral undertone)  selected,#CF9C71,0.627450980392157,7
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,60WO (medium-dark warm with a peachy undertone),#D7A271,0.643137254901961,8
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,60WY (medium-dark warm with a golden undertone),#E1AF7D,0.686274509803922,9
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,50WY (medium warm with a golden undertone),#DFB585,0.698039215686274,10
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,50NN (medium neutral with a neutral undertone),#DFB48F,0.717647058823529,11
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,50CP (medium cool with a rosy undertone),#EAB789,0.727450980392157,12
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,51NN (medium neutral with a neutral undertone),#E9C498,0.754901960784314,13
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,41CP (light-medium cool with a rosy undertone),#E6C0A2,0.768627450980392,14
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,40CP (light-medium cool with a rosy undertone),#E8C5A3,0.774509803921569,15
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,40WY (light-medium warm with a golden undertone),#EECBA1,0.782352941176471,16
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,40NN (light-medium neutral with a neutral undertone),#F6CDA9,0.813725490196078,17
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,30WY (light warm with a golden undertone),#F1D3B4,0.825490196078431,18
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,30CP (light cool with a rosy undertone),#F3D2B8,0.837254901960784,19
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,30WO (light warm with a peachy undertone),#F4D3B9,0.841176470588235,20
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,30NN (light neutral with a neutral undertone),#F7DAB9,0.847058823529412,21
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,20CP (fair cool with a rosy undertone),#F3E0D6,0.896078431372549,22
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,20WY (fair warm with a golden undertone),#FBE7D6,0.911764705882353,23
Urban Decay Cosmetics,Stay Naked The Fix Powder Foundation,0.08333333333333333,10NN (ultra-fair neutral with a neutral undertone),#FCEEDE,0.929411764705882,24
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,92NN (ultra-deep neutral w/ neutral undertone),#392B27,0.188235294117647,1
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,90CB (ultra-deep cool w/ plum undertone),#463631,0.233333333333333,2
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,90WO (ultra-deep warm w/ peachy undertone),#4E332B,0.237254901960784,3
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,91WR (ultra-deep warm w/ rich undertone),#4E312D,0.241176470588235,4
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,90WR (ultra-deep warm w/ rich undertone),#563831,0.264705882352941,5
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,91NN (ultra-deep neutral w/ neutral undertone),#543F35,0.268627450980392,6
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,81WY (deep warm w/ golden undertone),#5E4230,0.27843137254902,7
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,81NN (deep neutral w/ neutral undertone),#5B4336,0.284313725490196,8
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,90NN (ultra-deep neutral w/ neutral undertone),#5E4134,0.286274509803922,9
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,80WR (deep warm w/ rich undertone),#654438,0.307843137254902,10
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,80NN (deep neutral w/ neutral undertone),#69523C,0.323529411764706,11
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,80CG (deep cool w/n olive undertone),#6D4F3B,0.329411764705882,12
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,80WO (deep warm w/ peachy undertone),#6D4D3C,0.331372549019608,13
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,80WY (deep warm w/ golden undertone),#73543F,0.349019607843137,14
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,70WR (dark warm w/ rich undertone),#77523D,0.352941176470588,15
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,71WY (dark warm w/ golden undertone),#7C5941,0.370588235294118,16
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,70CB (dark cool w/ plum undertone),#815F40,0.37843137254902,17
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,70WY (dark warm w/ golden undertone),#835C3F,0.380392156862745,18
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,71NN (dark neutral w/ neutral undertone),#835E40,0.382352941176471,19
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,60WO (medium-dark warm w/ peachy undertone),#97714B,0.443137254901961,20
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,61NN (medium-dark neutral w/ neutral undertone),#9D7249,0.450980392156863,21
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,60CG (medium-dark cool w/n olive undertone),#9E784C,0.458823529411765,22
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,50CG (medium cool w/ olive undertone),#9E774F,0.464705882352941,23
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,70NN (dark neutral w/ neutral undertone),#A07554,0.47843137254902,24
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,50WO (medium warm w/ peachy undertone),#A37952,0.480392156862745,25
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,50NN (medium neutral w/ neutral undertone),#9F7D5B,0.490196078431373,26
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,60WR (medium-dark warm w/ rich undertone),#A87953,0.492156862745098,27
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,60NN (medium-dark neutral w/ neutral undertone),#A98056,0.5,28
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,60WY (medium-dark warm w/ golden undertone),#AE8354,0.505882352941176,29
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,51NN (medium neutral w/ neutral undertone),#A9845A,0.507843137254902,30
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,50CP (medium cool w/ rosy undertone),#AE8656,0.509803921568627,31
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,41NN (light-medium neutral w/ neutral undertone),#A98467,0.533333333333333,32
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,51WY (medium warm w/ golden undertone),#B48A60,0.541176470588235,33
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,50WY (medium warm w/ golden undertone),#B4916B,0.562745098039216,34
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,31NN (light neutral w/ neutral undertone),#BA9672,0.588235294117647,35
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,40CP (light-medium cool w/ rosy undertone),#B89575,0.590196078431373,36
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,40WO (light-medium warm w/ peachy undertone),#BE9771,0.594117647058824,37
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,30CP (light cool w/ rosy undertone),#C09979,0.613725490196078,38
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,30CG (light cool w/n olive undertone),#C3A67E,0.629411764705882,39
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,40WY (light-medium warm w/ golden undertone),#CB9F7A,0.637254901960784,40
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,30WY (light warm w/ golden undertone),#C4A382,0.63921568627451,41
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,30NN (light neutral w/ neutral undertone),#C6A584,0.647058823529412,42
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,40NN (light-medium neutral w/ neutral undertone),#C6A788,0.654901960784314,43
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,20CP (fair cool w/ rosy undertone),#D7AA83,0.67843137254902,44
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,20WY (fair warm w/ golden undertone),#DAB386,0.690196078431373,45
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,20NN (fair neutral w/ neutral undertone),#D3B38E,0.692156862745098,46
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,10CP (ultra-fair cool w/ rosy undertone),#E4B88E,0.725490196078431,47
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,10NN (ultra-fair neutral w/ neutral undertone)  selected,#DEB695,0.727450980392157,48
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,11NN (ultra-fair neutral w/ neutral undertone),#DEB995,0.727450980392157,49
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,0.54,10WY (ultra-fair warm w/ golden undertone),#E5B88E,0.727450980392157,50
VDL,Perfect Lasting Foundation,0.05555555555555555,A07 Cool Rich Brown,#966952,0.454901960784314,1
VDL,Perfect Lasting Foundation,0.05555555555555555,V08 Cool Undertone,#BA7D4F,0.519607843137255,2
VDL,Perfect Lasting Foundation,0.05555555555555555,V07 Cool Undertone,#C38F68,0.586274509803922,3
VDL,Perfect Lasting Foundation,0.05555555555555555,V06 Warm Rich Brown,#C4946D,0.598039215686274,4
VDL,Perfect Lasting Foundation,0.05555555555555555,A05.5 Warm Undertone,#CA9B71,0.617647058823529,5
VDL,Perfect Lasting Foundation,0.05555555555555555,V05 Warm Deep Tan,#CEA078,0.63921568627451,6
VDL,Perfect Lasting Foundation,0.05555555555555555,A06 Cool Deep Tan,#DCB189,0.7,7
VDL,Perfect Lasting Foundation,0.05555555555555555,V04.5 Cool Undertone,#DEB591,0.719607843137255,8
VDL,Perfect Lasting Foundation,0.05555555555555555,A05 Cool Tan OUT OF STOCK,#E4BE94,0.737254901960784,9
VDL,Perfect Lasting Foundation,0.05555555555555555,A04.5 Warm Undertone,#E0BD9B,0.743137254901961,10
VDL,Perfect Lasting Foundation,0.05555555555555555,A04 Cool Medium Beige,#E7C5AA,0.786274509803922,11
VDL,Perfect Lasting Foundation,0.05555555555555555,A03 Cool Light Medium Beige OUT OF STOCK,#E4C9B5,0.801960784313726,12
VDL,Perfect Lasting Foundation,0.05555555555555555,V04 Warm Tan OUT OF STOCK,#EECDAC,0.803921568627451,13
VDL,Perfect Lasting Foundation,0.05555555555555555,V02 Warm Light Beige OUT OF STOCK,#E8D4B7,0.813725490196078,14
VDL,Perfect Lasting Foundation,0.05555555555555555,V03 Warm Medium Beige OUT OF STOCK,#EACDB7,0.817647058823529,15
VDL,Perfect Lasting Foundation,0.05555555555555555,V02.5 Cool Undertone,#EAD4B9,0.82156862745098,16
VDL,Perfect Lasting Foundation,0.05555555555555555,V01 Warm Ivory  selected,#F3E4D2,0.888235294117647,17
VDL,Perfect Lasting Foundation,0.05555555555555555,A02 Cool Light Beige OUT OF STOCK,#F3E3D9,0.901960784313726,18
W3LL PEOPLE,Bio Base Pressed Foundation,0,Tan (tan skin w/ neutral undertones),#DDA389,0.701960784313725,1
W3LL PEOPLE,Bio Base Pressed Foundation,0,Dark Neutral (medium dark skin w/ neutral undertones),#EFC9B7,0.827450980392157,2
W3LL PEOPLE,Bio Base Pressed Foundation,0,Medium Neutral (medium skin w/ neutral undertones),#F3DCD3,0.890196078431372,3
W3LL PEOPLE,Bio Base Pressed Foundation,0,Fair Golden (fair skin w/ neutral or golden undertones)  selected,#F1E0DA,0.9,4
W3LL PEOPLE,Bio Base Pressed Foundation,0,Medium Golden (medium skin w/ golden undertones),#F8E2D7,0.907843137254902,5
W3LL PEOPLE,Bio Base Pressed Foundation,0,Fair Pink (fair skin w/ neutral or pink undertones),#F7EAE5,0.933333333333333,6
W3LL PEOPLE,Narcissist Foundation Stick,0,Rich Mocha (dark skin w/ mocha undertones),#B6815C,0.537254901960784,1
W3LL PEOPLE,Narcissist Foundation Stick,0,Dark Golden (dark skin w/ golden undertones),#CB9267,0.6,2
W3LL PEOPLE,Narcissist Foundation Stick,0,Dark Neutral (dark skin w/ neutral undertones),#CE8E64,0.6,3
W3LL PEOPLE,Narcissist Foundation Stick,0,Medium Pink (medium skin w/ neutral or pink undertones),#D29876,0.643137254901961,4
W3LL PEOPLE,Narcissist Foundation Stick,0,Medium Neutral (medium skin w/ golden or neutral undertones),#E1AC84,0.7,5
W3LL PEOPLE,Narcissist Foundation Stick,0,Fair Pink (fair skin w/ neutral or pink undertones),#DFAE8E,0.715686274509804,6
W3LL PEOPLE,Narcissist Foundation Stick,0,Fair Golden (fair skin w/ neutral or golden undertones),#EABF9B,0.762745098039216,7
W3LL PEOPLE,Narcissist Foundation Stick,0,Pale Ivory (fair skin w/ neutral or golden undertones)  selected,#F0D1B5,0.825490196078431,8
Wander Beauty,Nude Illusion Liquid Foundation,0,Deep,#A3746C,0.531372549019608,1
Wander Beauty,Nude Illusion Liquid Foundation,0,Rich Deep,#AE7B71,0.562745098039216,2
Wander Beauty,Nude Illusion Liquid Foundation,0,Golden Rich,#CB907D,0.643137254901961,3
Wander Beauty,Nude Illusion Liquid Foundation,0,Rich,#D1967D,0.654901960784314,4
Wander Beauty,Nude Illusion Liquid Foundation,0,Golden Tan,#DAA086,0.690196078431373,5
Wander Beauty,Nude Illusion Liquid Foundation,0,Tan,#DBA489,0.698039215686274,6
Wander Beauty,Nude Illusion Liquid Foundation,0,Golden Medium,#EDC4AE,0.805882352941176,7
Wander Beauty,Nude Illusion Liquid Foundation,0,Medium,#ECC6B1,0.809803921568627,8
Wander Beauty,Nude Illusion Liquid Foundation,0,Light Medium,#F2CBB8,0.835294117647059,9
Wander Beauty,Nude Illusion Liquid Foundation,0,Light,#F3D3C3,0.858823529411765,10
Wander Beauty,Nude Illusion Liquid Foundation,0,Fair - Selected,#F2D5C5,0.86078431372549,11
Wander Beauty,Nude Illusion Liquid Foundation,0,Fair Light,#F3D5C4,0.86078431372549,12
Wander Beauty,Wanderlust Powder Foundation,0.08333333333333333,Rich Deep deep with warm brown undertones,#9F7254,0.476470588235294,1
Wander Beauty,Wanderlust Powder Foundation,0.08333333333333333,Golden Rich deep tan with warm golden undertones,#A47E64,0.517647058823529,2
Wander Beauty,Wanderlust Powder Foundation,0.08333333333333333,Rich rich tan with warm golden undertones,#AF8D74,0.570588235294118,3
Wander Beauty,Wanderlust Powder Foundation,0.08333333333333333,Golden Tan tan with golden undertones,#C1967C,0.62156862745098,4
Wander Beauty,Wanderlust Powder Foundation,0.08333333333333333,Golden Medium medium tan with warm golden undertones - Selected,#CBA88C,0.672549019607843,5
Wander Beauty,Wanderlust Powder Foundation,0.08333333333333333,Deep very deep with cool brown undertones,#D59A84,0.676470588235294,6
Wander Beauty,Wanderlust Powder Foundation,0.08333333333333333,Light Medium light medium with warm undertones,#E5C39E,0.758823529411765,7
